,full_train,train_val,AL_subset,random_subset,top_900,mixed_top_50,mean_sample_accuracy,number_good_subsets,pvalue_less,pvalue_greater,dataset
795,0.7851,0.7985555555555556,0.79,0.7930527666666666,0.7985555555555556,0.6862222222222222,0.7954894444444445,1000,1.0103850601252914e-130,1.0,795
238,0.7871,0.7803333333333333,0.7806,0.7786434666666666,0.7767777777777778,0.7387777777777778,0.7787419999999999,1000,7.606109073216097e-98,1.0,238
599,0.7883,0.7853333333333333,0.7867,0.7830062000000001,0.7755555555555556,0.6827777777777778,0.7826491111111111,1000,1.7239445898942175e-116,1.0,599
232,0.7887,0.792,0.7837,0.791391811111111,0.7991111111111111,0.7042222222222222,0.798371111111111,1000,1.0,0.0,232
849,0.7887,0.7923333333333333,0.8284,0.7868294444444445,0.8167777777777778,0.7497777777777778,0.8121041111111111,1000,1.0,0.0,849
440,0.7896,0.7877777777777778,0.7892,0.7823906888888889,0.7824444444444445,0.6366666666666667,0.7816945555555556,1000,6.401974526651307e-267,1.0,440
307,0.7908,0.7843333333333333,0.7885,0.7845390444444444,0.7748888888888888,0.5726666666666667,0.7822002222222222,1000,9.638285411892044e-40,1.0,307
308,0.7925,0.8034444444444444,0.8601,0.8060046333333334,0.8641111111111112,0.6043333333333333,0.8535262222222223,1000,1.0,0.0,308
764,0.7928,0.7937777777777778,0.7896,0.7920193666666667,0.7881111111111111,0.6473333333333333,0.7911113333333333,1000,1.7197540024401907e-88,1.0,764
357,0.7946,0.7933333333333333,0.8,0.7892593111111111,0.7961111111111111,0.6287777777777778,0.7868504444444445,1000,3.429699402354345e-198,1.0,357
950,0.7964,0.7992222222222222,0.819,0.7902762222222223,0.8095555555555556,0.7424444444444445,0.8023545555555557,1000,1.0,1.4455097204450264e-164,950
318,0.7965,0.7963333333333333,0.8245,0.7963692333333333,0.8585555555555555,0.7342222222222222,0.8169372222222222,1000,1.0,2.003719488029699e-236,318
969,0.7968,0.7966666666666666,0.803,0.7959055,0.799,0.6655555555555556,0.7973433333333334,1000,1.0,5.230918334765331e-47,969
995,0.7971,0.7972222222222223,0.7173,0.7986557666666667,0.8064444444444444,0.6877777777777778,0.7929927777777778,1000,2.1766797477662523e-139,1.0,995
559,0.7971,0.8045555555555556,0.7907,0.8004986333333334,0.8018888888888889,0.6078888888888889,0.7989221111111111,1000,1.1025236356040517e-186,1.0,559
104,0.7984,0.7957777777777778,0.8006,0.7917822555555556,0.797,0.6992222222222222,0.7918132222222222,1000,2.9451766989936225e-142,1.0,104
695,0.7987,0.7962222222222223,0.7965,0.7925420000000001,0.81,0.7414444444444445,0.8076656666666666,1000,1.0,0.0,695
496,0.7994,0.8117777777777778,0.7934,0.8097938666666666,0.8028888888888889,0.6348888888888888,0.8094077777777777,1000,5.863532347056046e-96,1.0,496
305,0.7995,0.8043333333333333,0.7989,0.8019319555555556,0.8001111111111111,0.7165555555555555,0.8019795555555556,1000,1.0027297295154467e-145,1.0,305
541,0.7996,0.8,0.7985,0.7959610444444445,0.7907777777777778,0.5346666666666666,0.7889785555555555,1000,3.747137403594398e-244,1.0,541
684,0.8002,0.806,0.8346,0.8048902777777778,0.8435555555555555,0.765,0.8243373333333334,1000,1.0,0.0,684
910,0.8006,0.7944444444444444,0.8019,0.791368288888889,0.7832222222222223,0.6871111111111111,0.7920782222222221,1000,5.769241277995963e-282,1.0,910
380,0.802,0.8135555555555556,0.8085,0.8082703222222222,0.8138888888888889,0.7315555555555555,0.806362888888889,1000,0.0,1.0,380
403,0.8023,0.812,0.6299,0.8038722777777778,0.8436666666666667,0.7278888888888889,0.8275603333333333,1000,1.0,0.0,403
557,0.8023,0.805,0.805,0.8007594555555555,0.8063333333333333,0.665,0.8058393333333334,1000,1.0,3.11812701946533e-25,557
868,0.8026,0.8067777777777778,0.8221,0.8010402999999999,0.8318888888888889,0.6587777777777778,0.8046492222222222,1000,1.2996704308474614e-17,1.0,868
782,0.8027,0.808,0.812,0.8087858222222222,0.8607777777777778,0.7982222222222223,0.8559645555555555,1000,1.0,0.0,782
839,0.8031,0.801,0.7969,0.7979283666666667,0.8028888888888889,0.6656666666666666,0.7992555555555556,1000,8.797763279597059e-44,1.0,839
894,0.8034,0.8004444444444444,0.7992,0.7995421888888888,0.8024444444444444,0.6991111111111111,0.8045946666666667,1000,1.0,0.0,894
114,0.8059,0.8185555555555556,0.8262,0.8164328888888889,0.8297777777777777,0.8015555555555556,0.8277448888888889,1000,1.0,0.0,114
986,0.806,0.8105555555555556,0.8066,0.8068970777777777,0.8042222222222222,0.7133333333333334,0.8073455555555555,1000,1.915476866959033e-204,1.0,986
147,0.8062,0.7771111111111111,0.8358,0.7933283555555555,0.826,0.7106666666666667,0.8080064444444445,1000,1.0,0.0,147
326,0.8069,0.8112222222222222,0.8038,0.8064208111111111,0.8098888888888889,0.5775555555555556,0.8059216666666666,1000,4.022239756038379e-155,1.0,326
577,0.8069,0.8117777777777778,0.8344,0.8104296111111111,0.8407777777777777,0.76,0.8368764444444444,1000,1.0,0.0,577
134,0.8072,0.8072222222222222,0.8061,0.8034618222222223,0.7987777777777778,0.612,0.8025676666666667,1000,9.803719767482635e-272,1.0,134
671,0.8075,0.8042222222222222,0.8068,0.8034573333333334,0.7984444444444444,0.6733333333333333,0.8023871111111112,1000,9.38850934243117e-42,1.0,671
596,0.8083,0.8085555555555556,0.8098,0.8072830666666667,0.8057777777777778,0.6301111111111111,0.8058562222222222,1000,1.81569260472533e-71,1.0,596
535,0.8092,0.8096666666666666,0.8069,0.808787311111111,0.8022222222222222,0.6788888888888889,0.8094404444444444,1000,0.0006401986113204207,0.9993598013886796,535
866,0.81,0.8181111111111111,0.8203,0.8151661444444444,0.8195555555555556,0.6443333333333333,0.8178763333333334,1000,0.022115439380676612,0.9778845606193234,866
561,0.8111,0.8098888888888889,0.8135,0.8079975222222222,0.8117777777777778,0.7173333333333334,0.8096858888888889,1000,0.007146421462651118,0.9928535785373489,561
457,0.8111,0.8108888888888889,0.8212,0.8116651888888889,0.8158888888888889,0.6684444444444444,0.8148487777777778,1000,1.0,3.454734967612873e-197,457
603,0.8116,0.8094444444444444,0.881,0.8142889111111111,0.8805555555555555,0.7701111111111111,0.8634721111111112,1000,1.0,0.0,603
334,0.8116,0.8053333333333333,0.826,0.8058161,0.8267777777777777,0.7356666666666667,0.8185275555555557,1000,1.0,0.0,334
851,0.8123,0.8154444444444444,0.8561,0.8182817777777778,0.8718888888888889,0.8312222222222222,0.8581479999999999,1000,1.0,0.0,851
970,0.8137,0.8187777777777778,0.8209,0.8120559,0.8255555555555556,0.5783333333333334,0.8049158888888889,1000,0.0,1.0,970
963,0.8138,0.8086666666666666,0.8581,0.8048886000000001,0.8354444444444444,0.7344444444444445,0.8225201111111111,1000,1.0,0.0,963
881,0.8139,0.8197777777777778,0.8145,0.8154526666666667,0.8162222222222222,0.6798888888888889,0.8173024444444446,1000,5.701856831983323e-214,1.0,881
195,0.8139,0.8157777777777778,0.8154,0.8144198,0.8097777777777778,0.7063333333333334,0.8144758888888889,1000,1.5580935955877858e-71,1.0,195
655,0.814,0.8124444444444444,0.813,0.8113358555555557,0.8096666666666666,0.6218888888888889,0.8118457777777778,1000,2.5974589420883164e-09,0.9999999974025411,655
714,0.8148,0.8178888888888889,0.8149,0.8183812,0.8088888888888889,0.6868888888888889,0.8184918888888889,1000,0.9999999998343574,1.6564262637666733e-10,714
958,0.8151,0.8144444444444444,0.8194,0.8142616,0.8205555555555556,0.6851111111111111,0.8196573333333333,1000,1.0,6.348438521360126e-300,958
214,0.8159,0.8172222222222222,0.827,0.8167563333333333,0.83,0.7776666666666666,0.8281071111111111,1000,1.0,0.0,214
745,0.816,0.8302222222222222,0.8151,0.8289433777777778,0.8373333333333334,0.7781111111111111,0.8339543333333334,1000,1.0,5.199769751460136e-286,745
818,0.8162,0.8182222222222222,0.8185,0.8169733333333333,0.8238888888888889,0.7055555555555556,0.813269,1000,6.494931205630928e-184,1.0,818
117,0.8164,0.8143333333333334,0.8237,0.8165016444444444,0.8233333333333334,0.7068888888888889,0.8166877777777778,1000,1.0,2.3853226661839817e-66,117
101,0.8166,0.8153333333333334,0.8184,0.8109723666666667,0.8164444444444444,0.6678888888888889,0.8108565555555555,1000,2.4650733641603612e-169,1.0,101
847,0.817,0.8285555555555556,0.8194,0.8280610444444445,0.8255555555555556,0.7463333333333333,0.8282305555555555,1000,8.609537175557996e-10,0.9999999991390462,847
193,0.8174,0.816,0.8309,0.8154068666666666,0.8222222222222222,0.6897777777777778,0.8241708888888888,1000,1.0,0.0,193
313,0.8175,0.8128888888888889,0.8172,0.8126789444444444,0.8064444444444444,0.6606666666666666,0.812729888888889,1000,0.07184167084095316,0.9281583291590468,313
773,0.8177,0.8234444444444444,0.8211,0.8167106333333333,0.8245555555555556,0.6082222222222222,0.8159126666666666,1000,2.342389655326658e-218,1.0,773
438,0.8178,0.8315555555555556,0.8314,0.8219698888888888,0.838,0.7345555555555555,0.8250898888888889,1000,0.0,1.0,438
315,0.8185,0.8151111111111111,0.8331,0.8181930666666667,0.8261111111111111,0.7256666666666667,0.8155654444444445,1000,0.9990794651935964,0.0009205348064035697,315
743,0.8186,0.8288888888888889,0.8185,0.8229834444444445,0.8236666666666667,0.6266666666666667,0.8205123333333334,1000,2.813438663e-315,1.0,743
732,0.8192,0.8145555555555556,0.8219,0.8155227777777777,0.8186666666666667,0.6816666666666666,0.8080407777777777,1000,1.174146292899782e-194,1.0,732
327,0.8193,0.8232222222222222,0.827,0.8172103666666667,0.8294444444444444,0.7448888888888889,0.8291932222222221,1000,1.0,0.0,327
83,0.8193,0.8256666666666667,0.8429,0.8260269666666668,0.8471111111111111,0.7847777777777778,0.8434486666666666,1000,1.0,0.0,83
674,0.8194,0.8138888888888889,0.8247,0.8125383222222222,0.8054444444444444,0.5936666666666667,0.8127845555555556,1000,1.0753627967410284e-52,1.0,674
173,0.821,0.8295555555555556,0.8232,0.8279989,0.8252222222222222,0.6753333333333333,0.8291435555555556,1000,1.923289133131973e-07,0.9999998076710866,173
897,0.8214,0.8191111111111111,0.8211,0.8178921888888888,0.8134444444444444,0.5811111111111111,0.8193911111111111,1000,0.9955090402273293,0.0044909597726706845,897
412,0.8216,0.8258888888888889,0.8404,0.8208739777777778,0.848,0.7794444444444445,0.8422515555555555,1000,1.0,0.0,412
906,0.8217,0.8077777777777778,0.8491,0.8128939555555557,0.843,0.7837777777777778,0.8356647777777778,1000,1.0,0.0,906
246,0.8224,0.8194444444444444,0.8416,0.8188101999999999,0.8402222222222222,0.738,0.8384947777777778,1000,1.0,0.0,246
46,0.8226,0.8161111111111111,0.8428,0.813589888888889,0.8332222222222222,0.7456666666666667,0.8231778888888889,1000,1.0,9.305334943774744e-262,46
918,0.8227,0.8166666666666667,0.8214,0.8171483555555555,0.8152222222222222,0.5836666666666667,0.81816,1000,1.0,7.120502497037843e-43,918
592,0.8231,0.826,0.8259,0.8222526,0.8201111111111111,0.7686666666666667,0.8241969999999998,1000,5.109113418910185e-86,1.0,592
303,0.8234,0.8202222222222222,0.8231,0.820128388888889,0.8204444444444444,0.5983333333333334,0.8203891111111111,1000,0.9622269341022985,0.037773065897701394,303
879,0.8238,0.8067777777777778,0.8217,0.8057568555555555,0.8017777777777778,0.6285555555555555,0.8069278888888889,1000,0.961193066573454,0.03880693342654593,879
204,0.8256,0.8273333333333334,0.8263,0.8255208777777778,0.8256666666666667,0.7782222222222223,0.8256097777777778,1000,7.293255343589443e-116,1.0,204
634,0.8265,0.829,0.8347,0.8268999777777777,0.823,0.6875555555555556,0.8247723333333333,1000,2.470646162532833e-191,1.0,634
770,0.8273,0.8275555555555556,0.8445,0.8336849777777777,0.8487777777777777,0.8076666666666666,0.8457723333333333,1000,1.0,0.0,770
212,0.8285,0.8193333333333334,0.8906,0.8178433111111111,0.8837777777777778,0.8696666666666667,0.8706664444444444,1000,1.0,0.0,212
895,0.8295,0.8307777777777777,0.8469,0.8275585444444444,0.8498888888888889,0.7334444444444445,0.841212111111111,1000,1.0,0.0,895
322,0.8296,0.8194444444444444,0.8327,0.8174018,0.8091111111111111,0.6752222222222222,0.816414888888889,1000,3.570519500191799e-128,1.0,322
767,0.8309,0.8291111111111111,0.8516,0.8292490444444444,0.8548888888888889,0.7362222222222222,0.8463204444444444,1000,1.0,0.0,767
476,0.8314,0.8332222222222222,0.8361,0.830147688888889,0.8365555555555556,0.6893333333333334,0.834556111111111,1000,1.0,1.9139191803963148e-38,476
426,0.8314,0.8366666666666667,0.6931,0.8290196555555556,0.858,0.7876666666666666,0.8503002222222221,1000,1.0,0.0,426
176,0.8331,0.825,0.8557,0.8265483666666666,0.8535555555555555,0.7933333333333333,0.8449902222222222,1000,1.0,0.0,176
786,0.8337,0.8305555555555556,0.8408,0.8260396222222222,0.8272222222222222,0.6457777777777778,0.8221288888888889,1000,9.4268697e-316,1.0,786
817,0.834,0.8527777777777777,0.9115,0.8475145444444444,0.9183333333333333,0.842,0.9083968888888889,1000,1.0,0.0,817
126,0.8346,0.8372222222222222,0.8427,0.8337163222222221,0.8435555555555555,0.7767777777777778,0.841818,1000,1.0,0.0,126
856,0.8347,0.8402222222222222,0.8156,0.8269602999999999,0.9065555555555556,0.8474444444444444,0.8907915555555556,1000,1.0,0.0,856
118,0.835,0.8333333333333334,0.8696,0.8377110333333334,0.8708888888888889,0.7813333333333333,0.8626595555555555,1000,1.0,0.0,118
57,0.8352,0.8424444444444444,0.8562,0.8369949777777778,0.866,0.7887777777777778,0.8603801111111111,1000,1.0,0.0,57
166,0.8352,0.8311111111111111,0.8348,0.8296024777777776,0.8258888888888889,0.5964444444444444,0.827715,1000,1.0634466541983467e-76,1.0,166
31,0.8353,0.832,0.8365,0.8328537444444444,0.8256666666666667,0.5653333333333334,0.8336584444444444,1000,1.0,3.299265496978939e-97,31
721,0.8354,0.8245555555555556,0.8374,0.8206000333333333,0.8181111111111111,0.6231111111111111,0.8125936666666667,1000,1.542710120347979e-278,1.0,721
230,0.8359,0.8391111111111111,0.8413,0.8377169666666666,0.8397777777777777,0.733,0.8434943333333333,1000,1.0,0.0,230
408,0.8367,0.8511111111111112,0.8658,0.8432419222222223,0.8882222222222222,0.86,0.8826122222222221,1000,1.0,0.0,408
826,0.838,0.845,0.6302,0.848033,0.8871111111111111,0.7533333333333333,0.8823182222222222,1000,1.0,0.0,826
473,0.8381,0.8393333333333334,0.8366,0.8376989222222222,0.8325555555555556,0.7052222222222222,0.8376125555555556,1000,7.103183219557083e-111,1.0,473
35,0.8382,0.8386666666666667,0.8419,0.8354750444444444,0.8367777777777777,0.7071111111111111,0.8377707777777778,1000,1.0950090007429835e-52,1.0,35
228,0.8382,0.846,0.7929,0.8434512333333333,0.8453333333333334,0.46255555555555555,0.844925888888889,1000,6.800335425552074e-17,1.0,228
801,0.8383,0.8302222222222222,0.8544,0.8269968222222221,0.8461111111111111,0.7717777777777778,0.8421714444444445,1000,1.0,0.0,801
174,0.8388,0.8366666666666667,0.8384,0.8345315444444444,0.834,0.7232222222222222,0.8342787777777778,1000,1.4299141121280138e-131,1.0,174
233,0.8388,0.839,0.8393,0.8358733444444444,0.8274444444444444,0.7142222222222222,0.8348320000000001,1000,4.330019243144336e-205,1.0,233
341,0.8394,0.845,0.5977,0.837774911111111,0.8501111111111112,0.6785555555555556,0.8422273333333333,1000,3.352908289105896e-85,1.0,341
205,0.8394,0.8471111111111111,0.8515,0.8405893222222222,0.8561111111111112,0.7974444444444444,0.8533124444444445,1000,1.0,0.0,205
562,0.8396,0.834,0.8362,0.8317195555555555,0.8254444444444444,0.7163333333333334,0.8318583333333334,1000,1.8079064858088298e-162,1.0,562
59,0.8397,0.845,0.8476,0.8445230222222222,0.8507777777777777,0.6948888888888889,0.848808888888889,1000,1.0,3.4058163779680845e-276,59
604,0.8403,0.839,0.8392,0.8370476888888888,0.8343333333333334,0.6244444444444445,0.8370662222222223,1000,4.905234369028981e-143,1.0,604
837,0.8409,0.834,0.8407,0.8324411,0.8336666666666667,0.6551111111111111,0.8326757777777778,1000,2.9243014932301637e-57,1.0,837
914,0.8412,0.8418888888888889,0.9055,0.8421815777777778,0.9017777777777778,0.8665555555555555,0.883252888888889,1000,1.0,0.0,914
892,0.8413,0.8455555555555555,0.8427,0.8447678222222221,0.8393333333333334,0.5578888888888889,0.845198,1000,1.0024215990798238e-06,0.9999989975784009,892
292,0.8418,0.8421111111111111,0.8383,0.8409770222222224,0.8357777777777777,0.6835555555555556,0.8411989999999999,1000,2.2064708163389955e-110,1.0,292
401,0.842,0.8318888888888889,0.8429,0.8306903444444445,0.8291111111111111,0.6897777777777778,0.8291857777777777,1000,1.7930434989319854e-88,1.0,401
891,0.8422,0.8423333333333334,0.8455,0.8393961111111111,0.8421111111111111,0.5886666666666667,0.8399274444444444,1000,1.4687317327531494e-65,1.0,891
267,0.8432,0.8513333333333334,0.8504,0.8542137444444444,0.8517777777777777,0.6685555555555556,0.8554073333333333,1000,1.0,5.608964497597106e-131,267
738,0.8434,0.8526666666666667,0.8714,0.8470494333333333,0.8726666666666667,0.7622222222222222,0.8682993333333334,1000,1.0,0.0,738
538,0.8435,0.8437777777777777,0.8887,0.8477745333333332,0.8861111111111111,0.8317777777777777,0.8825435555555555,1000,1.0,0.0,538
90,0.8438,0.8403333333333334,0.8456,0.8361283555555555,0.839,0.7112222222222222,0.8388875555555555,1000,8.953175118946434e-51,1.0,90
450,0.8439,0.8564444444444445,0.8993,0.8437908000000002,0.899,0.8094444444444444,0.8944978888888889,1000,1.0,0.0,450
570,0.8441,0.8404444444444444,0.8443,0.8404449444444444,0.8371111111111111,0.6418888888888888,0.8425103333333334,1000,1.0,2.5033944758566865e-86,570
17,0.8445,0.846,0.8439,0.8417595222222222,0.8403333333333334,0.6226666666666667,0.8419628888888888,1000,3.6379256000029647e-199,1.0,17
5,0.8445,0.8471111111111111,0.8452,0.8465289666666665,0.8428888888888889,0.7357777777777778,0.8467856666666667,1000,5.521682731094469e-17,0.9999999999999999,5
229,0.8445,0.844,0.8696,0.8417179222222221,0.869,0.7638888888888888,0.8553795555555554,1000,1.0,0.0,229
33,0.8448,0.8446666666666667,0.8448,0.8422410444444444,0.8352222222222222,0.7363333333333333,0.8422655555555556,1000,3.200538926746419e-182,1.0,33
369,0.8448,0.8481111111111111,0.8482,0.8444221555555556,0.8462222222222222,0.7297777777777777,0.8378117777777777,1000,0.0,1.0,369
340,0.8449,0.8455555555555555,0.8562,0.8386906111111111,0.8546666666666667,0.745,0.8324674444444444,1000,0.0,1.0,340
713,0.8455,0.8337777777777777,0.8471,0.8325551333333333,0.831,0.6915555555555556,0.8335643333333334,1000,0.005554087298058774,0.9944459127019412,713
382,0.8456,0.8473333333333334,0.8471,0.8447167666666666,0.843,0.6434444444444445,0.8444652222222222,1000,7.5261666091211e-149,1.0,382
286,0.8458,0.8411111111111111,0.8536,0.835152611111111,0.8463333333333334,0.7314444444444445,0.8402745555555556,1000,1.2820926664168197e-14,0.9999999999999871,286
696,0.8464,0.8375555555555556,0.8451,0.8378566222222223,0.8316666666666667,0.7058888888888889,0.8380158888888889,1000,1.0,8.956039195351678e-18,696
806,0.8469,0.8423333333333334,0.8473,0.8412598777777778,0.8305555555555556,0.8093333333333333,0.8420645555555555,1000,9.023187755706127e-06,0.9999909768122444,806
481,0.8471,0.8587777777777778,0.8476,0.8530490777777777,0.8544444444444445,0.8307777777777777,0.8571582222222222,1000,4.6004543452817505e-184,1.0,481
247,0.8473,0.8553333333333333,0.8465,0.852308111111111,0.8537777777777777,0.6981111111111111,0.8524435555555555,1000,2.4558861107991628e-166,1.0,247
508,0.8474,0.8534444444444444,0.851,0.852110688888889,0.8436666666666667,0.7534444444444445,0.8524518888888888,1000,4.0497412091164116e-27,1.0,508
130,0.8474,0.8551111111111112,0.8514,0.8512650444444445,0.8517777777777777,0.7124444444444444,0.8521632222222222,1000,1.0293486937627698e-141,1.0,130
661,0.8476,0.8473333333333334,0.8476,0.8454225111111111,0.8427777777777777,0.725,0.8470855555555556,1000,2.055524906843114e-08,0.9999999794447509,661
762,0.8476,0.8504444444444444,0.8468,0.8479157111111112,0.8466666666666667,0.7491111111111111,0.8480464444444444,1000,1.784632817478883e-164,1.0,762
60,0.8483,0.8392222222222222,0.8891,0.841324111111111,0.8896666666666667,0.8605555555555555,0.8773007777777777,1000,1.0,0.0,60
829,0.8486,0.8416666666666667,0.9039,0.8472577222222222,0.9008888888888889,0.87,0.888751,1000,1.0,0.0,829
571,0.8488,0.8375555555555556,0.9105,0.8508518444444444,0.9063333333333333,0.8486666666666667,0.8951934444444445,1000,1.0,0.0,571
184,0.8496,0.8433333333333334,0.8987,0.8446561444444444,0.908,0.842,0.8926514444444444,1000,1.0,0.0,184
941,0.8497,0.845,0.8417,0.840316077777778,0.846,0.7665555555555555,0.8458503333333333,1000,1.0,2.1353655372891602e-20,941
199,0.8497,0.8471111111111111,0.8504,0.8445496333333332,0.8468888888888889,0.7238888888888889,0.8471097777777779,1000,0.49263754265989507,0.5073624573401049,199
498,0.8497,0.8442222222222222,0.857,0.841585788888889,0.8491111111111111,0.7718888888888888,0.8492592222222222,1000,1.0,0.0,498
932,0.8498,0.8532222222222222,0.8498,0.8523731,0.8472222222222222,0.696,0.8525422222222222,1000,1.7341694161634486e-30,1.0,932
893,0.85,0.8452222222222222,0.8612,0.8407851111111111,0.8584444444444445,0.6986666666666667,0.8545750000000001,1000,1.0,0.0,893
148,0.8509,0.85,0.8513,0.8486117777777777,0.846,0.709,0.8500217777777778,1000,0.6588475413802979,0.3411524586197021,148
20,0.851,0.8485555555555555,0.8541,0.8469257,0.8496666666666667,0.7125555555555556,0.8429421111111111,1000,7.386598690819621e-173,1.0,20
681,0.8517,0.8487777777777777,0.409,0.844415388888889,0.8538888888888889,0.6156666666666667,0.8363438888888889,1000,8.265457923147547e-296,1.0,681
44,0.8518,0.8487777777777777,0.8516,0.8477182000000001,0.8485555555555555,0.5704444444444444,0.8467206666666666,1000,9.888113534100987e-53,1.0,44
980,0.8518,0.8532222222222222,0.8524,0.8517065111111111,0.8476666666666667,0.7026666666666667,0.8520524444444445,1000,5.5803105332158315e-83,1.0,980
446,0.8524,0.844,0.8524,0.8442109555555555,0.8412222222222222,0.7115555555555556,0.8457197777777778,1000,1.0,1.1095010936232217e-197,446
22,0.8524,0.8485555555555555,0.8546,0.845744311111111,0.8367777777777777,0.6473333333333333,0.8469852222222221,1000,5.398833773866669e-101,1.0,22
673,0.8526,0.8473333333333334,0.8516,0.8462664666666667,0.8414444444444444,0.7723333333333333,0.8471722222222222,1000,0.0021096127531159215,0.9978903872468841,673
273,0.8526,0.849,0.8587,0.8441045222222223,0.8532222222222222,0.743,0.851489,1000,1.0,1.5541386919937199e-170,273
30,0.8527,0.846,0.8555,0.8436706,0.845,0.7777777777777778,0.8475025555555555,1000,1.0,4.684981530270205e-195,30
568,0.8529,0.8677777777777778,0.9132,0.8533344666666666,0.9125555555555556,0.8175555555555556,0.9048677777777777,1000,1.0,0.0,568
277,0.8531,0.8566666666666667,0.8589,0.8495835555555555,0.8607777777777778,0.6582222222222223,0.8426257777777778,1000,0.0,1.0,277
755,0.8537,0.8631111111111112,0.869,0.8582623444444444,0.8802222222222222,0.7652222222222222,0.8756686666666665,1000,1.0,0.0,755
153,0.8545,0.8653333333333333,0.8575,0.8641410555555556,0.865,0.7851111111111111,0.8658372222222221,1000,0.9999999956071789,4.392821098121368e-09,153
392,0.8545,0.8572222222222222,0.8556,0.8539441777777778,0.8502222222222222,0.7274444444444444,0.8487936666666667,1000,2.97567213663e-312,1.0,392
162,0.8547,0.8562222222222222,0.8963,0.8595612444444445,0.9026666666666666,0.791,0.8945695555555555,1000,1.0,0.0,162
478,0.8552,0.8682222222222222,0.8547,0.8580596333333333,0.9074444444444445,0.8301111111111111,0.8994187777777778,1000,1.0,0.0,478
359,0.8552,0.8311111111111111,0.9116,0.8509128888888888,0.9015555555555556,0.6692222222222223,0.8966054444444445,1000,1.0,0.0,359
760,0.8555,0.8498888888888889,0.8569,0.8485263777777778,0.8452222222222222,0.7324444444444445,0.8481776666666666,1000,4.765754978207654e-98,1.0,760
510,0.8561,0.859,0.8556,0.8569726777777777,0.8502222222222222,0.7187777777777777,0.8570118888888888,1000,5.269108295995255e-73,1.0,510
