,full_train,train_val,AL_subset,random_subset,top_900,mixed_top_50,mean_sample_accuracy,number_good_subsets,pvalue_less,pvalue_greater,dataset
235,0.8853,0.889,0.894,0.8724265666666666,0.909,0.8083333333333333,0.9014266666666667,1000,1.0,0.0,235
16,0.8853,0.895,0.9017,0.8711917888888887,0.9107777777777778,0.8457777777777777,0.9016147777777778,1000,1.0,3.052657754644039e-214,16
159,0.8855,0.8897777777777778,0.8804,0.8758575888888889,0.8888888888888888,0.8336666666666667,0.8815233333333333,1000,0.0,1.0,159
217,0.8856,0.8996666666666666,0.8991,0.8811796666666667,0.9097777777777778,0.8651111111111112,0.9018245555555555,1000,1.0,1.2075246404100572e-42,217
126,0.8861,0.8963333333333333,0.908,0.8749702000000001,0.9242222222222222,0.8966666666666666,0.9137294444444444,1000,1.0,0.0,126
282,0.8864,0.8845555555555555,0.8883,0.8679213222222221,0.8892222222222222,0.8538888888888889,0.8821803333333333,1000,4.5580267766805366e-49,1.0,282
268,0.8865,0.8968888888888888,0.8869,0.8773574777777778,0.8941111111111111,0.7475555555555555,0.884651,1000,0.0,1.0,268
237,0.8869,0.8811111111111111,0.8838,0.8681726777777777,0.8845555555555555,0.7906666666666666,0.874678,1000,8.614977138997714e-218,1.0,237
367,0.8873,0.8883333333333333,0.8857,0.8738755333333335,0.89,0.8001111111111111,0.8797576666666667,1000,0.0,1.0,367
443,0.8878,0.898,0.886,0.8798187222222222,0.8992222222222223,0.8336666666666667,0.8891122222222223,1000,0.0,1.0,443
256,0.8887,0.8982222222222223,0.8958,0.8801660444444446,0.9035555555555556,0.8481111111111111,0.8948141111111111,1000,1.5021045499311783e-87,1.0,256
366,0.8887,0.8866666666666667,0.8893,0.8712306000000001,0.8957777777777778,0.7534444444444445,0.8858986666666667,1000,9.205978554091191e-07,0.9999990794021446,366
307,0.8891,0.8862222222222222,0.8878,0.8730897111111111,0.8872222222222222,0.8341111111111111,0.8782085555555555,1000,1.5432480656630054e-302,1.0,307
406,0.8892,0.8934444444444445,0.8818,0.8763956333333331,0.8896666666666667,0.8546666666666667,0.8852519999999999,1000,0.0,1.0,406
115,0.8901,0.8971111111111111,0.8955,0.8744023777777779,0.8955555555555555,0.7821111111111111,0.8820455555555555,1000,0.0,1.0,115
12,0.8901,0.8901111111111111,0.8909,0.8741605333333333,0.9006666666666666,0.8321111111111111,0.8910261111111111,1000,0.9999999521232596,4.787674032301386e-08,12
165,0.8912,0.8933333333333333,0.8917,0.8763616333333334,0.8975555555555556,0.8286666666666667,0.8849265555555555,1000,6.361525076333065e-261,1.0,165
35,0.8917,0.8961111111111111,0.8885,0.8744374333333333,0.8937777777777778,0.7068888888888889,0.8831094444444445,1000,0.0,1.0,35
91,0.8922,0.8958888888888888,0.89,0.8815489333333333,0.8933333333333333,0.7663333333333333,0.8861694444444445,1000,0.0,1.0,91
188,0.8923,0.9015555555555556,0.8891,0.8861005999999999,0.9034444444444445,0.802,0.8938106666666668,1000,5.96415449358161e-309,1.0,188
324,0.8925,0.9021111111111111,0.8905,0.8833342111111111,0.9013333333333333,0.8365555555555556,0.891623,1000,0.0,1.0,324
419,0.8926,0.8925555555555555,0.8829,0.8793473333333334,0.8895555555555555,0.8392222222222222,0.8827236666666667,1000,0.0,1.0,419
158,0.893,0.8908888888888888,0.8883,0.8765803666666667,0.8896666666666667,0.8474444444444444,0.8823324444444445,1000,0.0,1.0,158
393,0.8931,0.8936666666666667,0.8973,0.8805441,0.8952222222222223,0.8084444444444444,0.8849951111111111,1000,4.672095016121093e-255,1.0,393
462,0.8935,0.8931111111111111,0.9071,0.8787277666666666,0.9116666666666666,0.768,0.9010948888888888,1000,1.0,8.757305301703309e-231,462
157,0.8935,0.8998888888888888,0.9006,0.8845959111111111,0.9118888888888889,0.8707777777777778,0.9043276666666665,1000,1.0,1.5297367851005292e-119,157
136,0.8939,0.9015555555555556,0.8902,0.8838908,0.895,0.8025555555555556,0.8879461111111111,1000,0.0,1.0,136
151,0.8943,0.8977777777777778,0.9064,0.8784799111111111,0.9052222222222223,0.7884444444444444,0.8925983333333334,1000,9.127756886951645e-112,1.0,151
290,0.8947,0.9018888888888889,0.8922,0.8817984666666667,0.9035555555555556,0.8352222222222222,0.893337888888889,1000,2.1176380195586126e-298,1.0,290
251,0.8948,0.9035555555555556,0.8937,0.8850523777777778,0.9001111111111111,0.8168888888888889,0.8914529999999999,1000,0.0,1.0,251
152,0.8949,0.9017777777777778,0.8977,0.8891557666666667,0.903,0.8458888888888889,0.8966797777777777,1000,4.668897060619652e-210,1.0,152
458,0.895,0.9015555555555556,0.8959,0.888447,0.9015555555555556,0.8198888888888889,0.8945128888888889,1000,7.045134174991919e-291,1.0,458
26,0.8951,0.8968888888888888,0.8584,0.8793632777777777,0.9092222222222223,0.8506666666666667,0.8977333333333334,1000,0.9999998876696895,1.1233031052330876e-07,26
470,0.8951,0.9003333333333333,0.9026,0.8801078111111111,0.9136666666666666,0.8808888888888889,0.9013602222222221,1000,0.9999999998767389,1.2326109440056047e-10,470
401,0.8952,0.8913333333333333,0.8994,0.8803377666666667,0.8995555555555556,0.8783333333333333,0.8887194444444444,1000,4.0809504570448345e-54,1.0,401
5,0.8958,0.904,0.893,0.8876897777777778,0.9031111111111111,0.8444444444444444,0.8930677777777777,1000,0.0,1.0,5
203,0.8959,0.9034444444444445,0.8952,0.8859423666666667,0.9034444444444445,0.829,0.8939692222222222,1000,0.0,1.0,203
226,0.896,0.8963333333333333,0.8897,0.8792222,0.896,0.8203333333333334,0.8844436666666666,1000,0.0,1.0,226
195,0.8963,0.9015555555555556,0.8929,0.8854221444444446,0.9004444444444445,0.843,0.8909267777777777,1000,0.0,1.0,195
43,0.897,0.8961111111111111,0.9173,0.8835285666666667,0.9172222222222223,0.8804444444444445,0.9094908888888888,1000,1.0,0.0,43
334,0.8978,0.8972222222222223,0.8963,0.8841661777777777,0.8968888888888888,0.8282222222222222,0.8894690000000001,1000,9e-323,1.0,334
110,0.8979,0.9013333333333333,0.8966,0.8859801333333333,0.899,0.8137777777777778,0.8888933333333334,1000,0.0,1.0,110
344,0.8979,0.904,0.9014,0.8850661333333334,0.9052222222222223,0.8627777777777778,0.8985558888888888,1000,9.07890430772009e-218,1.0,344
308,0.898,0.9035555555555556,0.9013,0.8870590444444444,0.9068888888888889,0.8782222222222222,0.8970507777777779,1000,5.986007361367328e-195,1.0,308
346,0.8982,0.9,0.8983,0.8801554333333333,0.9013333333333333,0.8063333333333333,0.8920004444444445,1000,3.348866929946554e-306,1.0,346
124,0.8986,0.9108888888888889,0.9019,0.8887684777777779,0.9095555555555556,0.8075555555555556,0.9011453333333334,1000,0.0,1.0,124
90,0.8988,0.9091111111111111,0.8983,0.8929499111111112,0.9098888888888889,0.8303333333333334,0.901605,1000,1.4626574324434759e-299,1.0,90
50,0.8989,0.9015555555555556,0.8973,0.8864098333333333,0.9008888888888889,0.8136666666666666,0.8900968888888889,1000,0.0,1.0,50
377,0.899,0.9022222222222223,0.8937,0.8831264999999999,0.8991111111111111,0.848,0.8891143333333333,1000,0.0,1.0,377
372,0.8991,0.9015555555555556,0.8998,0.8846175222222222,0.9081111111111111,0.8422222222222222,0.8963237777777777,1000,5.776468468669294e-178,1.0,372
166,0.8991,0.9078888888888889,0.8987,0.8940152,0.9082222222222223,0.8664444444444445,0.8999578888888888,1000,0.0,1.0,166
222,0.8991,0.8995555555555556,0.8984,0.8834766777777777,0.9001111111111111,0.7951111111111111,0.8918147777777778,1000,4.5116238875776115e-285,1.0,222
106,0.8992,0.898,0.8948,0.882645588888889,0.8973333333333333,0.8013333333333333,0.8875503333333333,1000,0.0,1.0,106
418,0.9,0.9034444444444445,0.9007,0.8853897777777778,0.9074444444444445,0.8526666666666667,0.8985007777777778,1000,2.0892302035751736e-163,1.0,418
441,0.9006,0.9038888888888889,0.9222,0.8889952444444443,0.9274444444444444,0.7647777777777778,0.9185723333333333,1000,1.0,0.0,441
162,0.9008,0.9043333333333333,0.9026,0.8864610666666667,0.9021111111111111,0.8384444444444444,0.8925006666666666,1000,0.0,1.0,162
147,0.9009,0.9018888888888889,0.8988,0.8865484,0.901,0.8213333333333334,0.8906580000000001,1000,0.0,1.0,147
27,0.9015,0.9088888888888889,0.9045,0.8920962777777779,0.9114444444444444,0.8638888888888889,0.9018081111111111,1000,3.596142689163232e-277,1.0,27
263,0.9017,0.9031111111111111,0.9017,0.8882250111111111,0.9027777777777778,0.8521111111111112,0.8931096666666667,1000,0.0,1.0,263
476,0.9018,0.9087777777777778,0.8988,0.8921956222222223,0.9062222222222223,0.853,0.8958,1000,0.0,1.0,476
422,0.9021,0.9056666666666666,0.9005,0.8898300333333332,0.9024444444444445,0.837,0.893869888888889,1000,0.0,1.0,422
414,0.9022,0.9045555555555556,0.9022,0.8884251888888888,0.9092222222222223,0.8517777777777777,0.9028184444444445,1000,2.5948747992340368e-28,1.0,414
475,0.9022,0.9097777777777778,0.8999,0.8926218111111112,0.9076666666666666,0.8697777777777778,0.898138,1000,0.0,1.0,475
246,0.9033,0.905,0.9016,0.8896760555555556,0.9028888888888889,0.8136666666666666,0.8929822222222221,1000,0.0,1.0,246
454,0.9047,0.903,0.9028,0.8874843888888888,0.9024444444444445,0.8374444444444444,0.892954888888889,1000,0.0,1.0,454
349,0.9047,0.9081111111111111,0.9036,0.8902443333333333,0.9047777777777778,0.8268888888888889,0.897545111111111,1000,0.0,1.0,349
180,0.9051,0.9071111111111111,0.9082,0.8914579888888889,0.9046666666666666,0.8143333333333334,0.8977541111111111,1000,0.0,1.0,180
227,0.9053,0.9144444444444444,0.9097,0.8964491666666665,0.9225555555555556,0.8442222222222222,0.9110218888888888,1000,1.7544566512496266e-65,1.0,227
355,0.9054,0.9068888888888889,0.9057,0.8920773444444445,0.905,0.8655555555555555,0.8985486666666667,1000,0.0,1.0,355
305,0.9057,0.9232222222222223,0.9414,0.8896816666666666,0.9476666666666667,0.8702222222222222,0.9289482222222222,1000,1.0,4.214100675708607e-47,305
384,0.9058,0.9117777777777778,0.907,0.8978038555555555,0.9133333333333333,0.8528888888888889,0.9024168888888889,1000,0.0,1.0,384
369,0.906,0.9081111111111111,0.913,0.8932826555555555,0.9251111111111111,0.8142222222222222,0.9141276666666667,1000,1.0,5.2469608192260486e-180,369
279,0.9062,0.9108888888888889,0.8939,0.8926821777777777,0.9218888888888889,0.8963333333333333,0.9108274444444444,1000,0.3577974848736304,0.6422025151263695,279
266,0.9063,0.9156666666666666,0.9092,0.8923298666666667,0.9137777777777778,0.824,0.9057837777777779,1000,0.0,1.0,266
255,0.9063,0.898,0.916,0.8825594555555556,0.9114444444444444,0.8405555555555555,0.9016714444444445,1000,1.0,2.715452520428337e-92,255
427,0.9063,0.9073333333333333,0.9075,0.8957987666666666,0.9176666666666666,0.7955555555555556,0.9067978888888889,1000,0.0013343081428016587,0.9986656918571983,427
33,0.9065,0.9051111111111111,0.893,0.8882353666666666,0.9126666666666666,0.8593333333333333,0.9026805555555556,1000,4.514202617325296e-42,1.0,33
430,0.9067,0.913,0.9065,0.9014005777777776,0.9105555555555556,0.8661111111111112,0.9054459999999999,1000,0.0,1.0,430
181,0.907,0.9081111111111111,0.9059,0.8916922,0.9094444444444445,0.8515555555555555,0.898529,1000,0.0,1.0,181
15,0.9072,0.9015555555555556,0.9029,0.8857147222222221,0.8993333333333333,0.7946666666666666,0.8905276666666666,1000,0.0,1.0,15
270,0.9073,0.918,0.9015,0.9002241444444444,0.9224444444444444,0.859,0.9125075555555555,1000,3.680943424878054e-175,1.0,270
479,0.9073,0.9038888888888889,0.9112,0.8877768111111111,0.9045555555555556,0.7695555555555555,0.895367888888889,1000,3.3356242003963644e-286,1.0,479
44,0.9084,0.9156666666666666,0.9089,0.8994073888888888,0.9126666666666666,0.8406666666666667,0.9032718888888889,1000,0.0,1.0,44
179,0.9084,0.9142222222222223,0.9173,0.8951757555555556,0.9208888888888889,0.9031111111111111,0.9120677777777778,1000,6.645957121197103e-30,1.0,179
34,0.9086,0.9153333333333333,0.91,0.8983833222222222,0.9156666666666666,0.856,0.9054115555555556,1000,0.0,1.0,34
489,0.9091,0.9078888888888889,0.907,0.8943328555555555,0.9068888888888889,0.8517777777777777,0.8981484444444445,1000,0.0,1.0,489
398,0.9092,0.9147777777777778,0.9083,0.8989946444444445,0.9155555555555556,0.8377777777777777,0.9060205555555556,1000,3.68e-321,1.0,398
467,0.9099,0.9187777777777778,0.9106,0.9038729444444445,0.9212222222222223,0.877,0.9099255555555555,1000,7.938639082460045e-302,1.0,467
339,0.9099,0.9141111111111111,0.9084,0.8945222777777779,0.9141111111111111,0.8344444444444444,0.9054807777777778,1000,1.6924200530880454e-305,1.0,339
257,0.91,0.9116666666666666,0.9092,0.8954726444444444,0.9156666666666666,0.8677777777777778,0.9048916666666666,1000,4.810348196957639e-193,1.0,257
356,0.9101,0.9143333333333333,0.9094,0.8993938222222223,0.9143333333333333,0.8792222222222222,0.9054447777777778,1000,0.0,1.0,356
483,0.9102,0.9227777777777778,0.9183,0.9006496111111112,0.926,0.8958888888888888,0.9175312222222223,1000,5.211787186787498e-134,1.0,483
250,0.9104,0.9202222222222223,0.9087,0.8998411222222221,0.9183333333333333,0.8016666666666666,0.907547,1000,0.0,1.0,250
61,0.9105,0.9136666666666666,0.9096,0.8993712555555555,0.9118888888888889,0.8561111111111112,0.9034603333333332,1000,0.0,1.0,61
4,0.9109,0.9204444444444444,0.9103,0.9002134666666667,0.9187777777777778,0.8173333333333334,0.9076723333333333,1000,0.0,1.0,4
38,0.9109,0.9073333333333333,0.9042,0.8960822333333334,0.9277777777777778,0.8541111111111112,0.915394888888889,1000,1.0,4.688445210942744e-208,38
68,0.911,0.9091111111111111,0.9123,0.8923373666666666,0.9211111111111111,0.8821111111111111,0.911800888888889,1000,1.0,6.752073525114176e-54,68
153,0.9111,0.9194444444444444,0.9104,0.9038346111111112,0.9178888888888889,0.8357777777777777,0.9086406666666665,1000,0.0,1.0,153
464,0.9114,0.9178888888888889,0.9226,0.8965636555555555,0.9336666666666666,0.8543333333333333,0.921202888888889,1000,1.0,8.079029467176159e-64,464
201,0.9115,0.912,0.9126,0.8966585222222222,0.9097777777777778,0.8378888888888889,0.8999741111111111,1000,0.0,1.0,201
424,0.9115,0.9145555555555556,0.9106,0.8986316999999999,0.9191111111111111,0.8787777777777778,0.9120280000000001,1000,7.22462381601149e-71,1.0,424
85,0.9116,0.9223333333333333,0.915,0.9036358333333333,0.9238888888888889,0.8794444444444445,0.9170683333333334,1000,5.2210048560905935e-161,1.0,85
272,0.9118,0.916,0.92,0.8985273666666665,0.923,0.8911111111111111,0.9124144444444445,1000,1.2273725418348938e-85,1.0,272
326,0.9119,0.9242222222222222,0.9116,0.9045195888888887,0.9223333333333333,0.7881111111111111,0.9119223333333333,1000,0.0,1.0,326
112,0.913,0.914,0.9121,0.898540111111111,0.9128888888888889,0.8676666666666667,0.9032668888888888,1000,0.0,1.0,112
154,0.9143,0.9137777777777778,0.9126,0.8976541888888889,0.9174444444444444,0.8216666666666667,0.90551,1000,1.3704686845694916e-274,1.0,154
78,0.9146,0.9155555555555556,0.9138,0.8975397222222222,0.9188888888888889,0.8045555555555556,0.9045230000000001,1000,0.0,1.0,78
335,0.9148,0.9145555555555556,0.9184,0.9033343111111112,0.9273333333333333,0.893,0.9173748888888889,1000,1.0,1.9742460862626074e-60,335
447,0.9149,0.917,0.9224,0.8990279333333332,0.9241111111111111,0.8671111111111112,0.9147080000000001,1000,4.2216922351315955e-51,1.0,447
156,0.9149,0.9236666666666666,0.9195,0.9087078555555556,0.9273333333333333,0.8592222222222222,0.9182458888888889,1000,1.2290468932090064e-199,1.0,156
97,0.915,0.919,0.915,0.9027124777777777,0.9196666666666666,0.8113333333333334,0.9078780000000001,1000,1.4066653803816025e-275,1.0,97
330,0.915,0.9157777777777778,0.9145,0.9010382444444444,0.9162222222222223,0.8447777777777777,0.9083115555555555,1000,1.1640242708294644e-308,1.0,330
302,0.9153,0.9136666666666666,0.9145,0.8972685777777779,0.9125555555555556,0.8693333333333333,0.9064115555555556,1000,1.0324405822898834e-257,1.0,302
280,0.9159,0.9223333333333333,0.9161,0.9070415,0.9222222222222223,0.8355555555555556,0.9132134444444443,1000,0.0,1.0,280
49,0.9162,0.923,0.9206,0.9076043444444445,0.9235555555555556,0.8733333333333333,0.9164885555555555,1000,3.918665850571924e-264,1.0,49
215,0.9163,0.9227777777777778,0.9227,0.9030894666666667,0.9331111111111111,0.8571111111111112,0.9221731111111111,1000,0.0007181167296095924,0.9992818832703905,215
319,0.9165,0.9188888888888889,0.9147,0.8991418999999999,0.918,0.8564444444444445,0.9095571111111111,1000,0.0,1.0,319
267,0.9167,0.9186666666666666,0.9163,0.9011940888888889,0.9165555555555556,0.8511111111111112,0.9073794444444445,1000,0.0,1.0,267
117,0.917,0.9186666666666666,0.9161,0.9043737888888889,0.92,0.865,0.9116477777777777,1000,4.1897476125017416e-282,1.0,117
353,0.9175,0.9201111111111111,0.9171,0.9047242555555557,0.9185555555555556,0.8074444444444444,0.9104235555555555,1000,0.0,1.0,353
31,0.9177,0.9225555555555556,0.9185,0.9047934222222223,0.9207777777777778,0.8238888888888889,0.9108021111111111,1000,0.0,1.0,31
109,0.9184,0.9297777777777778,0.9252,0.9104103111111111,0.9348888888888889,0.8841111111111111,0.9228073333333332,1000,1.4125078869806498e-179,1.0,109
45,0.9184,0.9178888888888889,0.9201,0.9015442555555555,0.9146666666666666,0.8782222222222222,0.9078565555555556,1000,0.0,1.0,45
46,0.9185,0.9195555555555556,0.9188,0.9038648666666668,0.9196666666666666,0.8146666666666667,0.9101532222222222,1000,0.0,1.0,46
143,0.9186,0.9128888888888889,0.9187,0.8955157777777777,0.9217777777777778,0.8323333333333334,0.9090742222222222,1000,1.2369268888753218e-68,1.0,143
391,0.9186,0.9126666666666666,0.9145,0.8972069222222222,0.9108888888888889,0.8447777777777777,0.9002319999999999,1000,0.0,1.0,391
67,0.9186,0.9215555555555556,0.9285,0.9027710222222222,0.9282222222222222,0.8496666666666667,0.9196282222222224,1000,8.328837287488333e-21,1.0,67
329,0.9192,0.9187777777777778,0.922,0.9056592888888888,0.9217777777777778,0.7925555555555556,0.9135421111111112,1000,2.0568394830623035e-174,1.0,329
312,0.9199,0.9271111111111111,0.9206,0.9144323333333334,0.9287777777777778,0.8386666666666667,0.9195348888888889,1000,6.1823487032187e-311,1.0,312
3,0.9201,0.9276666666666666,0.9219,0.9018209444444445,0.9305555555555556,0.8875555555555555,0.9225797777777778,1000,2.5724708751041727e-161,1.0,3
241,0.9201,0.9238888888888889,0.9179,0.9064020666666667,0.9211111111111111,0.8198888888888889,0.9134747777777777,1000,0.0,1.0,241
102,0.9214,0.919,0.9232,0.905291788888889,0.9201111111111111,0.771,0.9129970000000001,1000,6.990515476429778e-253,1.0,102
32,0.9221,0.9204444444444444,0.9188,0.9029948,0.9261111111111111,0.8876666666666667,0.9123696666666666,1000,6.128593166014641e-229,1.0,32
278,0.9226,0.939,0.9324,0.9176968555555555,0.947,0.9065555555555556,0.9352412222222222,1000,2.2975667952129933e-93,1.0,278
120,0.9227,0.9172222222222223,0.921,0.9051454,0.9167777777777778,0.8027777777777778,0.9078928888888889,1000,0.0,1.0,120
254,0.9236,0.9381111111111111,0.9287,0.9126317555555553,0.9365555555555556,0.8133333333333334,0.9282268888888889,1000,1.4609075972281066e-296,1.0,254
142,0.9245,0.9332222222222222,0.9219,0.9161097000000001,0.9322222222222222,0.8713333333333333,0.9209896666666666,1000,0.0,1.0,142
182,0.9245,0.9241111111111111,0.9223,0.9086409,0.9222222222222223,0.8551111111111112,0.9140155555555556,1000,0.0,1.0,182
127,0.9248,0.9246666666666666,0.9375,0.9043486222222222,0.9387777777777778,0.9008888888888889,0.9310625555555556,1000,1.0,1.0271926416973575e-200,127
396,0.9257,0.9301111111111111,0.9262,0.9120485,0.9324444444444444,0.8833333333333333,0.922606,1000,3.522671840258797e-276,1.0,396
332,0.9258,0.9227777777777778,0.9242,0.9076535333333333,0.9215555555555556,0.8566666666666667,0.911834,1000,0.0,1.0,332
22,0.9258,0.9311111111111111,0.9237,0.9165379777777778,0.9337777777777778,0.8807777777777778,0.9257004444444444,1000,2.00443832812027e-201,1.0,22
258,0.9264,0.9376666666666666,0.9243,0.9166550666666667,0.937,0.8571111111111112,0.923337,1000,0.0,1.0,258
468,0.9264,0.9284444444444444,0.935,0.9145574222222221,0.9414444444444444,0.886,0.9313961111111111,1000,1.0,1.0065098487252742e-59,468
494,0.9267,0.9275555555555556,0.927,0.9129539999999999,0.9306666666666666,0.8353333333333334,0.9207110000000001,1000,3.136080826605262e-238,1.0,494
409,0.9268,0.9287777777777778,0.93,0.9166182333333334,0.9288888888888889,0.8788888888888889,0.921087,1000,0.0,1.0,409
83,0.9274,0.9383333333333334,0.9291,0.9179655555555557,0.939,0.8968888888888888,0.9320451111111111,1000,1.1854474210955874e-239,1.0,83
269,0.9275,0.9272222222222222,0.9268,0.909353611111111,0.9246666666666666,0.8362222222222222,0.9160815555555555,1000,0.0,1.0,269
390,0.9281,0.9295555555555556,0.9292,0.9157578444444443,0.9303333333333333,0.775,0.9215035555555555,1000,0.0,1.0,390
421,0.9289,0.9294444444444444,0.9283,0.9162511555555557,0.9292222222222222,0.8105555555555556,0.9208473333333332,1000,4.435477816637742e-301,1.0,421
455,0.929,0.9342222222222222,0.927,0.914356488888889,0.9348888888888889,0.8375555555555556,0.9260364444444444,1000,2.5772412516676583e-284,1.0,455
264,0.929,0.9364444444444444,0.926,0.9150162777777779,0.935,0.8336666666666667,0.9240174444444444,1000,0.0,1.0,264
497,0.9291,0.9323333333333333,0.9241,0.9170120333333334,0.9411111111111111,0.9195555555555556,0.9339986666666666,1000,1.0,3.9323188643397073e-22,497
373,0.9293,0.9308888888888889,0.9273,0.9112202000000001,0.9271111111111111,0.846,0.9186371111111111,1000,0.0,1.0,373
337,0.9297,0.9283333333333333,0.9262,0.9099331222222223,0.9274444444444444,0.8555555555555555,0.9163895555555556,1000,0.0,1.0,337
11,0.9299,0.9322222222222222,0.9334,0.9140773555555556,0.9348888888888889,0.922,0.9259478888888889,1000,1.6616296075332554e-213,1.0,11
320,0.9304,0.9212222222222223,0.926,0.9062131555555556,0.9207777777777778,0.8576666666666667,0.9113255555555555,1000,0.0,1.0,320
134,0.9306,0.9403333333333334,0.9301,0.9188909333333333,0.9373333333333334,0.8635555555555555,0.9259938888888889,1000,0.0,1.0,134
354,0.9306,0.9346666666666666,0.9326,0.9193050666666666,0.9333333333333333,0.8474444444444444,0.9241367777777778,1000,0.0,1.0,354
417,0.9309,0.9314444444444444,0.9291,0.9121242444444444,0.9343333333333333,0.8622222222222222,0.9244292222222222,1000,1.341321344224488e-200,1.0,417
210,0.9314,0.9407777777777778,0.9403,0.9210326333333333,0.9445555555555556,0.8856666666666667,0.9361254444444443,1000,6.988585199335187e-125,1.0,210
450,0.9315,0.9315555555555556,0.931,0.9152152777777778,0.9306666666666666,0.895,0.9224521111111113,1000,9.6306853e-317,1.0,450
116,0.9323,0.934,0.938,0.9142497333333333,0.945,0.8276666666666667,0.9323922222222223,1000,5.917459531486463e-12,0.9999999999940825,116
363,0.9323,0.9306666666666666,0.9432,0.9173340555555555,0.9418888888888889,0.8894444444444445,0.9322558888888889,1000,1.0,1.3200053435368289e-19,363
347,0.9323,0.9406666666666667,0.9315,0.9200744333333332,0.937,0.8567777777777777,0.929597888888889,1000,0.0,1.0,347
170,0.9323,0.9331111111111111,0.9357,0.9203478,0.9378888888888889,0.8258888888888889,0.9315269999999999,1000,8.462073724189737e-32,1.0,170
392,0.9326,0.94,0.9317,0.9223322888888889,0.9432222222222222,0.861,0.9326356666666666,1000,9.766146090227708e-231,1.0,392
408,0.9329,0.9382222222222222,0.9334,0.916453588888889,0.9404444444444444,0.8598888888888889,0.9301467777777778,1000,1.6597219182783843e-300,1.0,408
150,0.9331,0.9378888888888889,0.932,0.9205716888888889,0.9381111111111111,0.8748888888888889,0.930022888888889,1000,5.916166191166859e-306,1.0,150
205,0.9335,0.9363333333333334,0.9486,0.9224757666666666,0.9585555555555556,0.8912222222222222,0.9513655555555556,1000,1.0,0.0,205
70,0.9336,0.934,0.9373,0.9191681888888888,0.9408888888888889,0.9098888888888889,0.9304418888888889,1000,3.329674444621871e-84,1.0,70
477,0.9338,0.9301111111111111,0.9321,0.9178954888888889,0.9318888888888889,0.8046666666666666,0.9226013333333333,1000,3.0097003912568124e-263,1.0,477
183,0.9338,0.938,0.932,0.9208336555555555,0.9376666666666666,0.8514444444444444,0.9275792222222221,1000,0.0,1.0,183
209,0.9339,0.9373333333333334,0.9347,0.9227392666666666,0.943,0.8951111111111111,0.9358055555555556,1000,1.4424407260431372e-24,1.0,209
449,0.9339,0.9411111111111111,0.9351,0.9242275888888889,0.9363333333333334,0.891,0.9318671111111112,1000,0.0,1.0,449
459,0.934,0.9376666666666666,0.9328,0.9214056333333333,0.9361111111111111,0.9061111111111111,0.9278132222222223,1000,0.0,1.0,459
403,0.9341,0.939,0.9392,0.9242115333333333,0.9441111111111111,0.8682222222222222,0.9384853333333333,1000,3.331595341629e-05,0.9999666840465837,403
213,0.9343,0.9325555555555556,0.9331,0.9180268333333333,0.9324444444444444,0.8934444444444445,0.925104,1000,6.318815242018059e-272,1.0,213
221,0.9346,0.9361111111111111,0.9357,0.9216813555555556,0.9436666666666667,0.9164444444444444,0.9335129999999999,1000,4.36200065019256e-60,1.0,221
37,0.9346,0.9405555555555556,0.9436,0.9180241444444444,0.9545555555555556,0.9226666666666666,0.9447012222222222,1000,1.0,1.8548602883388142e-104,37
71,0.9356,0.9474444444444444,0.9371,0.9284883555555556,0.945,0.8263333333333334,0.9366805555555556,1000,0.0,1.0,71
388,0.9361,0.9383333333333334,0.9364,0.9223937,0.9386666666666666,0.8657777777777778,0.9285461111111111,1000,0.0,1.0,388
456,0.9371,0.9385555555555556,0.939,0.9208086999999999,0.9408888888888889,0.9046666666666666,0.9348547777777778,1000,3.091012802740049e-104,1.0,456
242,0.9376,0.9402222222222222,0.938,0.9216497888888887,0.947,0.906,0.9365453333333333,1000,6.652261024293048e-85,1.0,242
94,0.938,0.9483333333333334,0.9373,0.9276905666666666,0.9476666666666667,0.8443333333333334,0.9365157777777778,1000,0.0,1.0,94
303,0.9386,0.9385555555555556,0.9379,0.9244936666666667,0.9364444444444444,0.864,0.9294786666666668,1000,0.0,1.0,303
289,0.9388,0.9375555555555556,0.9415,0.917583811111111,0.9465555555555556,0.8302222222222222,0.9362967777777778,1000,1.3055551979812406e-13,0.9999999999998694,289
236,0.9389,0.9448888888888889,0.938,0.9284889555555556,0.9448888888888889,0.8602222222222222,0.933315111111111,1000,0.0,1.0,236
295,0.9392,0.9386666666666666,0.9344,0.9225969111111112,0.9372222222222222,0.8085555555555556,0.9277179999999999,1000,0.0,1.0,295
105,0.9393,0.9491111111111111,0.9406,0.9291034333333333,0.9482222222222222,0.8548888888888889,0.9372543333333333,1000,0.0,1.0,105
163,0.9394,0.9418888888888889,0.9395,0.9254453333333333,0.9415555555555556,0.8164444444444444,0.9323914444444444,1000,0.0,1.0,163
362,0.9402,0.9422222222222222,0.9404,0.9225508222222223,0.9416666666666667,0.8557777777777777,0.930431,1000,0.0,1.0,362
193,0.9417,0.9537777777777777,0.9557,0.9283914444444444,0.9617777777777777,0.9307777777777778,0.9536658888888889,1000,0.315132101144897,0.6848678988551031,193
348,0.9421,0.9467777777777778,0.942,0.9291991555555557,0.947,0.9022222222222223,0.9415601111111112,1000,2.347976698002198e-245,1.0,348
93,0.9428,0.942,0.9424,0.9293758333333335,0.9441111111111111,0.7558888888888889,0.9344117777777777,1000,6.072018615483194e-251,1.0,93
